sex,ageband_at_study_entry,Dose,type_vax,Period,GBS_narrow_b,GBS_broad_b,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_narrow_b,ANAPHYL_broad_b,IR_GBS_narrow,lb_GBS_narrow,ub_GBS_narrow,IR_GBS_broad,lb_GBS_broad,ub_GBS_broad,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_narrow,lb_ANAPHYL_narrow,ub_ANAPHYL_narrow,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
both_sexes,12-17,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49,0,0,2994140.49
both_sexes,18-24,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01,0,0,580760.01
both_sexes,18-24,both_doses,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96,0,0,670329.96
both_sexes,18-24,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35,0,0,245421.35
both_sexes,25-29,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13,0,0,174303.13
both_sexes,25-29,both_doses,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,1044467.61,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,1044467.61,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57,0,0,836871.57
both_sexes,25-29,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75,0,0,166546.75
both_sexes,30-39,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54,0,0,100850.54
both_sexes,30-39,both_doses,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182,0,0,497182
both_sexes,30-39,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97990.05,0,0,97990.05,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,101534.53,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23,0,0,97423.23
both_sexes,40-49,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,13659.31,345.82,76104.81,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25,0,0,45047.25
both_sexes,40-49,both_doses,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,410781.47,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,545491.18,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44
both_sexes,40-49,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45503.65,0,0,45642.39,0,0,45642.39,0,0,45457.6,0,0,45457.6,0,0,45457.6,0,0,45457.6,0,0,45350.5,0,0,45350.5,0,0,45844.27,0,0,46237.58,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,27733.49,3358.65,100182.88,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5,0,0,45350.5
both_sexes,50-59,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,48000.11,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,32011.39,3876.73,115636.16,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08,0,0,47459.08
both_sexes,50-59,both_doses,J&J,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,913125,110583.67,3298521.46,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19,0,0,1171620.19
both_sexes,50-59,both_doses,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103167.17,0,0,103167.17,0,0,105758.49,0,0,103167.17,0,0,103167.17,0,0,110894.09,0,0,105758.49,0,0,107616.87,0,0,103167.17,0,0,103167.17,0,0,109009.97,0,0,109009.97,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,105758.49,0,0,108483.35,0,0,103167.17,0,0,103167.17,0,0,105758.49,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,105758.49,0,0,105758.49,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,152762.27,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,103167.17,0,0,105758.49,0,0,105758.49,0,0,103167.17
both_sexes,50-59,both_doses,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,31665.41,0,0,31023.79,0,0,31073.88,0,0,31023.79,0,0,31232.34,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,30931.2,11789.86,298.49,65688.92,0,0,30931.2,0,0,30931.2,0,0,30931.2,0,0,31023.79,0,0,30931.2,0,0,31023.79,0,0,30931.2
both_sexes,60-69,both_doses,AstraZeneca,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,35115.02,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34842.6,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,99297.69,36440.5,216129.27,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92,0,0,34538.92
both_sexes,60-69,both_doses,J&J,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,376358.44,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83,0,0,237211.83
